DateTime,AddedIPs,RemovedIPs
1581548911,1,1
1581552549,1,6
1581556118,21,1
1581559730,1,8
1581563311,4,3
1581566916,5,23
1581570497,1,1
1581574112,1,0
1581577744,1,1
1581581301,0,1
1581584915,1,5
1581588517,1,1
1581592124,1,0
1581595709,1,5
1581599323,1,1
1581602935,5,1
1581606502,1,1
1581610114,1,1
1581613691,0,1
1581617314,5,5
1581620905,1,1
1581624509,1,0
1581628140,2,1
1581631696,0,1
1581635313,5,1
1581638940,1,5
1581642515,18,0
1581646133,1,5
1581649711,1,1
1581653328,1,13
1581656909,1,1
1581660516,1,1
1581664095,0,1
1581667741,1,1
1581671325,1,1
1581674896,1,0
1581678524,1,1
1581682119,0,1
1581685723,1,1
1581689303,0,1
1581692920,2,0
1581696508,1,1
1581700100,1,0
1581703704,1,3
1581707326,1,1
1581710917,0,1
1581714507,1,1
1581718141,1,1
1581721715,1,0
1581725341,1,1
1581728897,9,1
1581732538,0,1
1581736103,1,1
1581739699,1,12
1581750516,0,1
1581779327,1,0
1581790134,0,1
1581793738,0,1
1581815318,15,0
1581822524,1,0
1581826139,1,18
1581833337,0,1
1581876507,0,1
1581880117,0,1
1581901732,11,0
1581908925,1,0
1581912522,1,17
1581952138,1,0
1581962919,0,1
1581966538,0,1
1581988155,8,0
1581998934,2,8
1582009739,0,1
1582016937,1,0
1582042153,1,0
1582052922,0,2
1582074515,17,0
1582085325,1,15
1582088904,1,0
1582099719,0,1
1582128525,1,0
1582139321,0,1
1582146546,0,2
1582150132,2,0
1582160946,8,0
1582171727,1,14
1582178912,1,0
1582182547,0,1
1582186129,0,1
1582218536,1,0
1582229334,0,1
1582247326,23,0
1582254532,0,1
1582258140,0,7
1582261728,2,0
1582272529,0,2
1582304951,2,0
1582315726,0,2
1582333735,33,0
1582344542,0,17
1582348119,1,0
1582358928,0,2
1582391301,2,0
1582402120,0,1
1582420109,11,0
1582430892,0,5
1582434517,2,0
1582445290,0,2
1582481304,1,0
1582492100,0,1
1582506497,16,0
1582510096,1,0
1582513696,1,1
1582517331,1,21
1582520907,2,1
1582524491,2,1
1582528098,1,1
1582531734,0,2
1582535329,0,1
1582538910,1,0
1582542510,0,1
1582546124,1,0
1582549717,0,1
1582553315,0,1
1582556939,1,1
1582560523,1,0
1582564105,1,0
1582567707,1,1
1582571318,1,1
1582574902,0,1
1582578505,1,1
1582585726,1,0
1582589346,0,1
1582592910,28,1
1582596526,8,0
1582600132,7,1
1582603721,8,36
1582607324,7,6
1582610925,7,8
1582614502,5,6
1582618106,6,7
1582621692,7,8
1582625324,7,5
1582628905,7,6
1582632510,8,7
1582636078,8,9
1582639728,6,6
1582643376,5,8
1582646897,6,5
1582650504,8,5
1582654102,10,8
1582657696,6,7
1582661308,5,8
1582664917,7,7
1582668501,6,8
1582672116,5,7
1582675685,7,5
1582679304,21,5
1582682902,4,5
1582686500,6,5
1582690116,8,18
1582693703,7,8
1582697320,7,5
1582700941,8,6
1582704517,6,5
1582708111,6,11
1582711716,6,6
1582715322,6,8
1582718913,4,6
1582722528,5,5
1582726139,8,5
1582729721,5,5
1582733333,8,5
1582736938,7,7
1582740521,6,5
1582744113,6,9
1582747710,4,5
1582751312,6,5
1582754925,6,6
1582758517,6,6
1582762177,12,6
1582765737,7,7
1582769351,8,5
1582772956,6,20
1582776561,4,6
1582780131,3,6
1582783723,6,4
1582787327,6,5
1582790946,7,6
1582794532,4,6
1582798117,5,5
1582801716,3,6
1582805340,4,5
1582808934,6,6
1582812548,6,4
1582816156,4,3
1582819725,5,7
1582823339,3,3
1582826966,8,5
1582830558,6,7
1582834120,7,4
1582837730,6,8
1582841344,6,6
1582844936,5,7
1582848540,6,5
1582852144,33,6
1582855763,1,7
1582859359,4,7
1582862950,4,27
1582870145,4,4
1582873738,4,4
1582877341,4,0
1582880960,0,4
1582884527,0,4
1582888158,0,4
1582895367,4,0
1582898938,4,0
1582902542,4,0
1582906126,4,4
1582909745,4,4
1582913340,1,4
1582916933,0,4
1582924156,4,5
1582931341,0,1
1582934984,11,4
1582938528,4,0
1582942126,4,0
1582945728,0,15
1582949348,4,4
1582956534,1,4
1582963726,5,0
1582967335,0,1
1582978130,0,4
1582981731,4,0
1582996143,4,0
1582999760,0,4
1583003328,0,4
1583006947,5,4
1583010533,0,1
1583014149,4,0
1583017751,0,1
1583024973,16,0
1583032147,4,4
1583035719,0,15
1583042951,4,0
1583050108,1,4
1583057301,4,0
1583060892,0,1
1583075297,0,4
1583082497,4,4
1583086117,5,0
1583093353,1,4
1583096909,4,0
1583104102,4,1
1583107719,4,4
1583111303,19,4
1583114922,0,4
1583118521,0,4
1583122106,0,28
1583154523,0,1
1583176126,1,0
1583186929,1,0
1583197712,10,1
1583208541,0,11
1583219309,1,0
1583230116,0,1
1583233720,1,0
1583244528,0,1
1583262510,1,0
1583273320,0,1
1583276940,1,0
1583284130,12,0
1583287711,0,1
1583294910,0,16
1583316500,0,1
1583320096,1,0
1583356105,1,0
1583359691,0,1
1583363288,1,0
1583370501,11,0
1583381309,0,27
1583392129,1,0
1583402939,0,1
1583406522,2,0
1583417337,0,2
1583446135,0,1
1583456922,17,0
1583467709,0,10
1583474907,1,0
1583478505,1,0
1583489295,0,1
1583492913,1,0
1583496505,1,0
1583503684,0,1
1583521709,0,1
1583525316,1,0
1583536129,0,1
1583539691,2,0
1583543309,13,0
1583546899,0,1
1583554095,0,13
1583557688,1,0
1583572094,0,1
1583579320,0,1
1583582890,1,0
1583611714,1,0
1583618917,0,1
1583629706,27,0
1583640512,0,12
1583644098,0,1
1583654908,1,0
1583665702,0,1
1583672897,1,0
1583680124,0,1
1583683695,1,1
1583698105,1,0
1583708909,0,1
1583716105,15,0
1583726908,0,17
1583752110,2,0
1583755730,0,1
1583762899,1,2
1583773706,0,1
1583777325,0,1
1583788136,1,0
1583798950,19,0
1583806110,1,1
1583809733,0,8
1583816924,0,1
1583849323,1,0
1583860343,0,1
1583867311,1,0
1583878099,1,0
1583885316,0,1
1583888911,6,1
1583892499,2,0
1583896097,0,1
1583899713,0,28
1583903365,0,1
1583932099,0,1
1583935709,1,0
1583939320,1,0
1583946508,0,1
1583950112,0,1
1583975316,15,0
1583986109,0,11
1583989713,0,1
1584022146,0,1
1584025720,1,0
1584036528,0,1
1584050928,1,0
1584061718,16,0
1584068906,1,0
1584072501,0,17
1584079703,1,1
1584094116,1,0
1584104904,0,1
1584112125,1,0
1584122908,0,1
1584148108,9,1
1584155316,1,0
1584158913,0,9
1584191303,0,1
1584198493,1,0
1584209304,0,1
1584223707,1,0
1584234505,11,0
1584241703,2,1
1584245321,1,14
1584248912,1,1
1584252506,0,2
1584256127,1,0
1584259742,0,1
1584263305,0,1
1584266916,1,0
1584277714,1,0
1584281299,1,1
1584284926,2,1
1584288514,0,1
1584295702,1,1
1584302905,0,1
1584306500,1,0
1584310125,0,1
1584313730,1,1
1584317333,1,1
1584320909,23,0
1584324500,6,1
1584328094,1,0
1584331711,3,19
1584335310,2,2
1584338891,3,1
1584342507,3,3
1584346126,0,3
1584349676,6,3
1584353301,3,2
1584356900,3,1
1584360504,1,0
1584364107,2,6
